Selection	View	Channel	Begin Time (s)	End Time (s)	Delta Time (s)	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	Peak Freq (Hz)	Begin File	Begin Path	Tonal	Signal strength	Background	AR comment	SNR NIST Quick (dB FS)	SNR order	species	certainty	comment	type	WH ID	WH Comment	NEW analysis
11116	Spectrogram 1	1	177667.502033333	177672.417033333	4.915	112.958	59.9	305.4	152.3	1208533023.050109225015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050109225015.wav					31.58	2591	BH	High					yes
13236	Spectrogram 1	1	231884.413700000	231887.033700000	2.620	44.313	49.6	285.1	123.0	1208533023.050219205015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050219205015.wav					31.58	2592	BH	High					yes
5812	Spectrogram 1	1	57750.263666667	57752.796666667	2.533	165.399	56.6	245.3	117.2	1208533023.041101035015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041101035015.wav					31.57	2593	BH	High					y
7757	Spectrogram 1	1	106162.942000000	106165.215000000	2.273	289.313	40.9	309.3	93.8	1208533023.041208235015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041208235015.wav					31.57	2594	BH	High					yes
5440	Spectrogram 1	1	53262.005000000	53264.339000000	2.334	175.992	28.6	217.6	70.3	1208533023.041031065015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041031065015.wav					31.56	2595	BH	High					
7493	Spectrogram 1	1	99179.335966667	99180.327966666	0.992	204.016	58.1	191.9	117.2	1208533023.041204105015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041204105015.wav					31.56	2596	BH	High					
13638	Spectrogram 1	1	241872.684966666	241875.088966666	2.404	135.411	93.8	281.2	175.8	1208533023.050309185015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050309185015.wav					31.56	2597	BH	High					yes
6028	Spectrogram 1	1	62024.283033333	62024.878033334	0.595	240.134	45.8	251.9	175.8	1208533023.041101225015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041101225015.wav					31.55	2598	BH	High					
10146	Spectrogram 1	1	156661.988366666	156665.820366666	3.832	101.883	23.5	229.4	87.9	1208533023.050104175015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050104175015.wav					31.55	2599	BH	High					yes
11384	Spectrogram 1	1	182150.544000000	182152.926000000	2.382	97.329	35.9	407.2	199.2	1208533023.050110175015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050110175015.wav					31.55	2600	BH	High					yes
13910	Spectrogram 1	1	246552.606700000	246556.720700000	4.114	16.347	31.1	273.9	117.2	1208533023.050312195015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050312195015.wav					31.55	2601	BH	High					yes
5740	Spectrogram 1	1	57042.010633333	57043.980633333	1.970	56.960	56.6	339.6	181.6	1208533023.041101015015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041101015015.wav					31.54	2602	BH	High	us	ssong			y
13927	Spectrogram 1	1	247096.995366666	247099.896366667	2.901	260.830	80.9	255.2	128.9	1208533023.050313005015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050313005015.wav					31.54	2603	BH	High					yes
5875	Spectrogram 1	1	59382.945333333	59384.331333333	1.386	298.443	37.7	195.0	111.3	1208533023.041101115015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041101115015.wav					31.53	2605	BH	High					y
12882	Spectrogram 1	1	220390.765033333	220391.238033333	0.473	247.853	92.4	271.6	164.1	1208533023.050207205015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050207205015.wav					31.53	2604	BH	High	faint	us			
4028	Spectrogram 1	1	25203.440033333	25205.540033333	2.100	10.393	47.3	207.1	99.6	1208533023.041020085015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041020085015.wav					31.52	2606	BH	High					yes
6104	Spectrogram 1	1	64003.586000000	64005.404000000	1.818	120.066	79.4	250.5	128.9	1208533023.041102175015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041102175015.wav					31.52	2607	BH	High					y
6523	Spectrogram 1	1	75244.159966667	75246.021966667	1.862	262.576	56.0	307.8	210.9	1208533023.041117215015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041117215015.wav					31.52	2608	BH	High					y
6691	Spectrogram 1	1	79414.482033333	79415.786033333	1.304	234.106	74.4	200.4	123.0	1208533023.041121025015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041121025015.wav					31.52	2609	BH	High					
9751	Spectrogram 1	1	147866.923666666	147869.153666666	2.230	4.655	65.2	225.3	169.9	1208533023.050101205015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050101205015.wav					31.52	2610	BH	High					yes
8285	Spectrogram 1	1	118197.960300000	118204.022300000	6.062	27.237	32.6	228.3	146.5	1208533023.041218085015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041218085015.wav					31.51	2611	BH	High					yes
5386	Spectrogram 1	1	52782.752000000	52784.095000000	1.343	296.605	68.3	279.5	111.3	1208533023.041031045015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041031045015.wav					31.5	2613	BH	High					y
6819	Spectrogram 1	1	84560.842366667	84561.536366667	0.694	281.577	80.2	229.0	158.2	1208533023.041124105015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041124105015.wav					31.5	2614	BH	High	faint				
10268	Spectrogram 1	1	160505.606000000	160508.019000000	2.413	46.495	93.2	268.0	187.5	1208533023.050105125015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050105125015.wav					31.5	2612	BH	High		us			
7814	Spectrogram 1	1	107600.378966667	107601.423966666	1.045	227.013	51.8	201.5	117.2	1208533023.041209105015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041209105015.wav					31.48	2615	BH	High					
2865	Spectrogram 1	1	15154.522000000	15155.561000000	1.039	158.506	47.9	191.6	128.9	1208533023.041014085015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041014085015.wav					31.47	2616	BH	High					yes
10740	Spectrogram 1	1	171817.176633333	171818.525633334	1.349	261.064	58.2	273.8	111.3	1208533023.050108205015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050108205015.wav					31.47	2617	BH	High					
13941	Spectrogram 1	1	247321.421633333	247323.824633333	2.403	185.314	49.8	217.8	58.6	1208533023.050313045015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050313045015.wav					31.47	2618	BH	High					yes
9947	Spectrogram 1	1	151031.515966666	151032.206966667	0.691	169.935	69.9	227.2	134.8	1208533023.050102205015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050102205015.wav					31.46	2619	BH	High					
12667	Spectrogram 1	1	214129.743333333	214130.407333333	0.664	285.133	75.1	231.2	146.5	1208533023.050201045015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050201045015.wav					31.45	2620	BH	High					
13117	Spectrogram 1	1	229174.611300000	229177.100300000	2.489	33.971	67.8	351.1	134.8	1208533023.050217175015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050217175015.wav					31.45	2621	BH	High					yes
13468	Spectrogram 1	1	238548.646366666	238550.041366666	1.395	110.538	81.5	221.3	117.2	1208533023.050301225015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050301225015.wav					31.45	2622	BH	High					
11379	Spectrogram 1	1	182069.129000000	182071.164000000	2.035	15.914	47.9	407.2	175.8	1208533023.050110175015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050110175015.wav					31.44	2623	BH	High					yes
2043	Spectrogram 1	1	6510.143033333	6511.181033333	1.038	211.486	60.2	265.1	128.9	1208533023.041005205015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041005205015.wav					31.43	2624	BH	High					
5161	Spectrogram 1	1	49780.439300000	49781.911300000	1.472	293.536	86.6	253.6	181.6	1208533023.041029235015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041029235015.wav					31.43	2625	BH	High					y
12849	Spectrogram 1	1	218737.965366666	218740.650366666	2.685	94.565	52.1	254.8	140.6	1208533023.050206135015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050206135015.wav					31.43	2626	BH	High					yes
12920	Spectrogram 1	1	221114.451666666	221115.534666666	1.083	71.874	52.0	271.6	117.2	1208533023.050208165015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050208165015.wav					31.43	2627	BH	High					
4392	Spectrogram 1	1	31902.670633333	31904.249633333	1.579	111.173	70.5	211.3	164.1	1208533023.041023185015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041023185015.wav					31.42	2628	BH	High		ll100			
7263	Spectrogram 1	1	95159.675333333	95160.919333333	1.244	83.544	46.5	197.7	99.6	1208533023.041128045015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041128045015.wav					31.42	2629	BH	High					
3266	Spectrogram 1	1	18042.795666667	18044.816666667	2.021	47.887	41.9	263.5	105.5	1208533023.041014225015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041014225015.wav					31.41	2631	BH	High					yes
4114	Spectrogram 1	1	25763.420033333	25765.001033333	1.581	270.470	35.9	371.3	181.6	1208533023.041020095015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041020095015.wav					31.41	2630	BH	High	us	ssong			y
8043	Spectrogram 1	1	112701.253000000	112703.613000000	2.360	229.141	64.5	212.9	140.6	1208533023.041215075015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041215075015.wav					31.41	2632	BH	High					yes
10670	Spectrogram 1	1	170592.028966667	170596.748966667	4.720	235.635	65.9	329.3	140.6	1208533023.050107215015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050107215015.wav					31.41	2633	BH	High					yes
9355	Spectrogram 1	1	141778.330633333	141779.009633333	0.679	213.806	29.1	233.0	105.5	1208533023.041231025015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041231025015.wav					31.4	2634	BH	High	faint				
4667	Spectrogram 1	1	38888.713000000	38889.860000000	1.147	199.095	66.0	582.0	521.5	1208533023.041027005015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041027005015.wav					31.39	2635	BH	High	us	ssong			y
6383	Spectrogram 1	1	72917.814366667	72919.957366667	2.143	35.855	55.8	250.9	169.9	1208533023.041117075015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041117075015.wav					31.39	2636	BH	High					y
13909	Spectrogram 1	1	246547.366700000	246549.900700000	2.534	11.107	43.6	404.6	117.2	1208533023.050312195015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050312195015.wav					31.39	2637	BH	High					yes
789	Spectrogram 1	1	1331.317700000	1332.701700000	1.384	131.519	88.9	249.0	164.1	1208533023.040920035015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.040920035015.wav					31.38	2638	BH	High			BH		
5244	Spectrogram 1	1	51048.001633333	51049.798633333	1.797	61.575	79.1	298.7	175.8	1208533023.041030225015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041030225015.wav					31.38	2639	BH	High					y
5370	Spectrogram 1	1	52629.736000000	52631.901000000	2.165	143.589	74.5	347.8	199.2	1208533023.041031045015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041031045015.wav					31.38	2640	BH	High					y
10689	Spectrogram 1	1	171292.499700000	171294.642700000	2.143	36.259	29.9	221.6	76.2	1208533023.050108195015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050108195015.wav					31.38	2641	BH	High					yes
13126	Spectrogram 1	1	229290.951300000	229293.246300000	2.295	150.311	61.6	308.0	64.5	1208533023.050217175015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050217175015.wav					31.38	2642	BH	High					yes
13792	Spectrogram 1	1	243366.742033333	243368.690033333	1.948	129.778	25.1	244.8	105.5	1208533023.050310035015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050310035015.wav					31.38	2643	BH	High					yes
5129	Spectrogram 1	1	48962.308366667	48964.105366667	1.797	75.340	48.4	193.5	117.2	1208533023.041029215015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041029215015.wav					31.37	2645	BH	High					y
5283	Spectrogram 1	1	51572.642700000	51574.764700000	2.122	286.333	87.0	329.2	169.9	1208533023.041030235015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041030235015.wav					31.37	2644	BH	High	us	ssong			y
13162	Spectrogram 1	1	230170.598966666	230173.283966666	2.685	130.159	49.3	326.5	134.8	1208533023.050218105015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050218105015.wav					31.35	2646	BH	High					yes
5345	Spectrogram 1	1	52352.637033333	52354.304033333	1.667	166.440	49.7	291.9	216.8	1208533023.041031035015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041031035015.wav					31.32	2648	BH	High					y
6483	Spectrogram 1	1	74627.662000000	74631.905000000	4.243	245.918	56.0	296.6	99.6	1208533023.041117195015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041117195015.wav					31.32	2649	BH	High					y
7267	Spectrogram 1	1	95192.504333333	95193.770333333	1.266	116.373	81.4	296.5	169.9	1208533023.041128045015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041128045015.wav					31.32	2647	BH	High		ds			
9107	Spectrogram 1	1	135685.800333333	135688.419333333	2.619	119.457	52.8	411.0	175.8	1208533023.041225185015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041225185015.wav					31.32	2650	BH	High					yes
9943	Spectrogram 1	1	151012.323966666	151013.013966666	0.690	150.743	69.9	198.1	134.8	1208533023.050102205015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050102205015.wav					31.31	2651	BH	High					
5438	Spectrogram 1	1	53253.710000000	53254.367000000	0.657	167.697	63.0	240.5	117.2	1208533023.041031065015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041031065015.wav					31.3	2652	BH	High		ds			
11808	Spectrogram 1	1	190556.947633333	190559.480633333	2.533	105.822	83.8	245.5	87.9	1208533023.050113155015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050113155015.wav					31.3	2653	BH	High					yes
12234	Spectrogram 1	1	201281.566000000	201286.739999999	5.174	33.430	28.7	246.7	128.9	1208533023.050116135015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050116135015.wav					31.3	2654	BH	High					yes
6743	Spectrogram 1	1	81101.934333333	81103.926333333	1.992	121.953	82.4	302.2	128.9	1208533023.041122105015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041122105015.wav					31.28	2655	BH	High					y
10014	Spectrogram 1	1	152880.115966666	152882.735966666	2.620	218.971	64.7	235.3	117.2	1208533023.050103145015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050103145015.wav					31.28	2656	BH	High					yes
5303	Spectrogram 1	1	51825.160966667	51826.957966667	1.797	238.900	87.0	310.6	222.7	1208533023.041031015015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041031015015.wav					31.27	2657	BH	High					y
11130	Spectrogram 1	1	178047.620000000	178050.001000000	2.381	193.136	47.9	233.5	105.5	1208533023.050109235015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050109235015.wav					31.27	2658	BH	High					yes
14074	Spectrogram 1	1	251762.112300000	251763.974300000	1.862	126.928	80.9	292.5	164.1	1208533023.050315125015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050315125015.wav					31.27	2659	BH	High					yes
1150	Spectrogram 1	1	3895.939666667	3896.532666667	0.593	296.497	88.2	488.2	304.7	1208533023.041001165015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041001165015.wav					31.26	2661	BH	High					
5409	Spectrogram 1	1	53044.441966667	53046.217966666	1.776	258.370	80.4	278.4	169.9	1208533023.041031055015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041031055015.wav					31.26	2662	BH	High					y
7899	Spectrogram 1	1	109580.326700000	109580.921700000	0.595	107.497	86.4	224.6	169.9	1208533023.041210065015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041210065015.wav					31.26	2663	BH	High					
11290	Spectrogram 1	1	180777.197966667	180778.340966667	1.143	223.456	52.4	262.1	111.3	1208533023.050110125015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050110125015.wav					31.26	2660	BH	High		us			
8829	Spectrogram 1	1	127496.154300000	127497.169300000	1.015	27.938	81.2	232.1	193.4	1208533023.041221105015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041221105015.wav					31.25	2664	BH	High					
5859	Spectrogram 1	1	59235.124333333	59236.618333333	1.494	150.622	69.2	283.0	210.9	1208533023.041101115015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041101115015.wav					31.24	2665	BH	High					y
5736	Spectrogram 1	1	56990.766633333	56992.714633333	1.948	5.716	81.8	301.9	181.6	1208533023.041101015015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041101015015.wav					31.23	2666	BH	High					y
6821	Spectrogram 1	1	84576.381366667	84577.205366666	0.824	297.116	51.5	188.9	82.0	1208533023.041124105015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041124105015.wav					31.23	2667	BH	High					
11394	Spectrogram 1	1	182282.656000000	182284.778000000	2.122	229.441	65.9	461.1	175.8	1208533023.050110175015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050110175015.wav					31.23	2668	BH	High					yes
12980	Spectrogram 1	1	223558.679333333	223560.194333333	1.515	116.776	55.2	276.2	123.0	1208533023.050210045015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050210045015.wav					31.23	2669	BH	High					yes
6300	Spectrogram 1	1	69721.597633333	69722.497633333	0.900	139.031	80.3	258.1	164.1	1208533023.041114005015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041114005015.wav					31.22	2670	BH	High					
8281	Spectrogram 1	1	118167.071366667	118168.063366666	0.992	296.260	57.6	230.3	64.5	1208533023.041218045015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041218045015.wav					31.22	2671	BH	High					
11433	Spectrogram 1	1	182940.868000000	182943.423000000	2.555	287.746	35.9	509.0	158.2	1208533023.050110195015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050110195015.wav					31.22	2672	BH	High					yes
13652	Spectrogram 1	1	241968.284966666	241970.384966666	2.100	231.011	43.8	281.2	111.3	1208533023.050309185015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050309185015.wav					31.22	2673	BH	High					yes
13945	Spectrogram 1	1	247422.470633333	247424.787633333	2.317	286.363	43.6	230.3	117.2	1208533023.050313045015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050313045015.wav					31.22	2674	BH	High					yes
5839	Spectrogram 1	1	58602.590333333	58605.101333333	2.511	117.960	88.0	232.7	175.8	1208533023.041101075015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041101075015.wav					31.21	2675	BH	High					y
8514	Spectrogram 1	1	121446.461366667	121447.628366667	1.167	276.695	46.1	195.8	105.5	1208533023.041219205015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041219205015.wav					31.21	2676	BH	High					
9892	Spectrogram 1	1	149855.002033333	149855.843033333	0.841	193.104	35.0	268.0	210.9	1208533023.050102045015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050102045015.wav					31.21	2677	BH	High					
11197	Spectrogram 1	1	179362.661033333	179364.805033333	2.144	8.509	89.8	257.5	205.1	1208533023.050110085015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050110085015.wav					31.21	2678	BH	High					yes
12814	Spectrogram 1	1	217819.064966666	217820.697966666	1.633	75.477	40.4	219.6	58.6	1208533023.050205185015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050205185015.wav					31.2	2679	BH	High					
5140	Spectrogram 1	1	49423.049366667	49424.499366667	1.450	236.134	90.7	248.0	187.5	1208533023.041029225015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041029225015.wav					31.18	2680	BH	High					y
6899	Spectrogram 1	1	86254.893033333	86255.847033333	0.954	176.026	91.6	223.3	152.3	1208533023.041124205015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041124205015.wav					31.18	2681	BH	High					
8092	Spectrogram 1	1	113538.699966667	113541.622966667	2.923	166.793	51.6	245.2	58.6	1208533023.041215185015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041215185015.wav					31.18	2682	BH	High					yes
13741	Spectrogram 1	1	242855.631000000	242857.406000000	1.775	218.554	43.8	218.8	64.5	1208533023.050310015015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050310015015.wav					31.18	2683	BH	High					yes
5291	Spectrogram 1	1	51632.571966667	51635.407966667	2.836	46.311	68.3	304.3	164.1	1208533023.041031015015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041031015015.wav					31.17	2684	BH	High					y
5446	Spectrogram 1	1	53328.619000000	53329.527000000	0.908	242.606	63.0	240.5	111.3	1208533023.041031065015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041031065015.wav					31.17	2685	BH	High					
13959	Spectrogram 1	1	248033.181700000	248035.065700000	1.884	297.245	49.8	342.3	205.1	1208533023.050313065015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050313065015.wav					31.17	2686	BH	High					yes
1131	Spectrogram 1	1	3821.761666667	3822.848666666	1.087	222.319	35.3	600.0	304.7	1208533023.041001165015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041001165015.wav					31.16	2687	BH	High					
2199	Spectrogram 1	1	7686.395966667	7688.582966667	2.187	188.078	53.9	227.5	117.2	1208533023.041010055015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041010055015.wav					31.15	2689	BH	High					yes
2858	Spectrogram 1	1	15111.983000000	15114.213000000	2.230	115.967	41.9	239.5	123.0	1208533023.041014085015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041014085015.wav					31.15	2690	BH	High					yes
5314	Spectrogram 1	1	51950.465000000	51951.742000000	1.277	64.245	80.7	385.1	181.6	1208533023.041031025015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041031025015.wav					31.15	2688	BH	High	us	ssong			y
6751	Spectrogram 1	1	81505.127333333	81507.314333333	2.187	225.164	49.5	296.7	193.4	1208533023.041122115015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041122115015.wav					31.15	2691	BH	High					y
9132	Spectrogram 1	1	136521.826333333	136524.077333333	2.251	55.738	69.9	215.5	117.2	1208533023.041226075015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041226075015.wav					31.15	2692	BH	High					yes
12711	Spectrogram 1	1	214923.028633333	214925.279633333	2.251	178.740	57.9	411.2	146.5	1208533023.050202075015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050202075015.wav					31.14	2693	BH	High					yes
12712	Spectrogram 1	1	214932.056633333	214933.961633333	1.905	187.768	40.5	393.8	281.2	1208533023.050202075015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050202075015.wav					31.14	2694	BH	High					yes
13392	Spectrogram 1	1	237109.476300000	237111.538300000	2.062	170.860	93.2	244.6	93.8	1208533023.050227105015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050227105015.wav					31.13	2695	BH	High					
13920	Spectrogram 1	1	246850.650366666	246852.988366666	2.338	14.485	80.9	329.9	134.8	1208533023.050313005015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050313005015.wav					31.13	2696	BH	High					yes
5208	Spectrogram 1	1	50793.022966667	50793.487966667	0.465	106.495	45.8	188.9	76.2	1208533023.041030205015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041030205015.wav					31.12	2697	BH	High		short			
6796	Spectrogram 1	1	83965.128366667	83966.860366666	1.732	285.710	38.5	241.8	93.8	1208533023.041124085015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041124085015.wav					31.12	2698	BH	High					y
5843	Spectrogram 1	1	58711.122333333	58713.222333333	2.100	226.492	44.0	276.7	152.3	1208533023.041101075015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041101075015.wav					31.11	2699	BH	High					y
6422	Spectrogram 1	1	73526.227000000	73529.280000000	3.053	44.378	72.8	307.8	187.5	1208533023.041117125015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041117125015.wav					31.11	2700	BH	High					y
10672	Spectrogram 1	1	170644.946966667	170648.323966666	3.377	288.553	53.9	287.4	158.2	1208533023.050107215015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050107215015.wav					31.11	2701	BH	High					yes
13698	Spectrogram 1	1	242308.377033333	242310.737033333	2.360	271.198	37.5	325.0	158.2	1208533023.050309195015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050309195015.wav					31.11	2702	BH	High					yes
2198	Spectrogram 1	1	7554.527966667	7556.432966667	1.905	56.210	47.9	227.5	111.3	1208533023.041010055015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041010055015.wav					31.1	2703	BH	High					yes
5473	Spectrogram 1	1	53590.366966667	53592.098966667	1.732	204.470	37.1	315.5	181.6	1208533023.041031075015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041031075015.wav					31.1	2704	BH	High					y
5860	Spectrogram 1	1	59253.246333333	59254.653333333	1.407	168.744	75.5	320.8	175.8	1208533023.041101115015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041101115015.wav					31.1	2705	BH	High					y
2817	Spectrogram 1	1	14892.105966667	14894.768966667	2.663	195.930	29.9	239.5	58.6	1208533023.041014075015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041014075015.wav					31.09	2707	BH	High					yes
4200	Spectrogram 1	1	26563.004366667	26563.569366667	0.565	170.249	52.8	217.2	134.8	1208533023.041021065015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041021065015.wav					31.09	2708	BH	High					
5725	Spectrogram 1	1	56766.579033333	56768.485033333	1.906	81.488	91.5	274.4	164.1	1208533023.041031235015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041031235015.wav					31.09	2709	BH	High					y
5818	Spectrogram 1	1	57850.722666667	57852.627666667	1.905	265.858	31.4	245.3	76.2	1208533023.041101035015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041101035015.wav					31.09	2710	BH	High					y
6147	Spectrogram 1	1	65180.226333333	65182.933333333	2.707	97.011	23.8	243.6	152.3	1208533023.041103035015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041103035015.wav					31.09	2711	BH	High					y
11887	Spectrogram 1	1	192436.601700000	192437.727700000	1.126	185.942	59.9	233.5	111.3	1208533023.050114055015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050114055015.wav					31.09	2712	BH	High					yes
12345	Spectrogram 1	1	204546.188366666	204547.223366667	1.035	298.817	75.4	197.3	105.5	1208533023.050118205015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050118205015.wav					31.09	2713	BH	High	faint				
12816	Spectrogram 1	1	217854.652966666	217855.262966666	0.610	111.065	57.7	231.2	140.6	1208533023.050205185015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050205185015.wav					31.09	2706	BH	High	faint	us			
11112	Spectrogram 1	1	177622.984033333	177627.358033334	4.374	68.440	29.9	233.5	140.6	1208533023.050109225015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050109225015.wav					31.08	2714	BH	High					yes
13199	Spectrogram 1	1	230818.349000000	230821.142000000	2.793	178.032	73.9	234.1	134.8	1208533023.050218195015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050218195015.wav					31.08	2715	BH	High					yes
2235	Spectrogram 1	1	8412.814033333	8416.149033333	3.335	14.593	41.9	221.6	123.0	1208533023.041011175015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041011175015.wav					31.07	2716	BH	High					yes
